topic,argument,summary,stance,ibm_pro_deb_qs
abortion,"From the moment of conception, the new cell has all of these attributes. It fits into the definition of life.  The new cell also has a unique genetic code not found in the mother.  Therefore, given the definition of life and the fact that the new life has a differing genetic code from its mother we can conclude that it is a separate human being in early stages of development.",An unborn baby is a human and has the right to live.,-1,0.5528573393821716
abortion,"technically a fetus is indeed alive, a zygote is alive.",An unborn baby is a human and has the right to live.,-1,0.45193710923194885
abortion,"It's a separate human life form inside the woman's body, but it in no way is a part of her body.",An unborn baby is a human and has the right to live.,-1,0.7288059592247009
abortion,"Rape is more iffy of course, but I don't think the child should have revenge taken out on them for being raped. The father who raped the women should suffer: not the child",An unborn baby is a human and has the right to live.,-1,0.6387062072753906
abortion,"What if you had gave them a chance to live, because they have this right to live",An unborn baby is a human and has the right to live.,-1,0.48125529289245605
abortion,Now to your question of when do you begin to class a fetus as a human?  At the moment of conception. Because at that point you now have a complete and distinct human DNA in the cell. There is no way around this; humans produce humans and dogs produce dog,An unborn baby is a human and has the right to live.,-1,0.4719071388244629
abortion,The cell results from fertilization of an oocyte by a sperm and is the beginning of a human being.,An unborn baby is a human and has the right to live.,-1,0.4944058954715729
abortion,", life is present from the moment of conception",An unborn baby is a human and has the right to live.,-1,0.4116882383823395
abortion,"It is a scientific fact that the sperm in a male is human, it is a fact that the eggs in a female is human.....when the sperm of a male homosapien meets the egg of a female homosapien.........starts another separate HUMAN BEING, who has its own organs, finderprints and DNA. Louise Brown the first test tube baby was NOT APART OF ANYTHING WHEN SHE WAS CONCEIVED. She began her life in a petri dish. She was a human being from conception.",An unborn baby is a human and has the right to live.,-1,0.47139501571655273
abortion,Each individual has a very neat beginning at conception,An unborn baby is a human and has the right to live.,-1,0.3936075270175934
abortion,refers to fertilization as “that wondrous moment that marks the beginning of life for a new unique individual,An unborn baby is a human and has the right to live.,-1,0.481682687997818
abortion,"My neice was born at 23 weeks and last year graduated from college. Although it was a long road...she is normal,",An unborn baby is a human and has the right to live.,-1,0.37057653069496155
abortion,What makes you think that you have the right to decide for another human being whether he lives or dies?,An unborn baby is a human and has the right to live.,-1,0.6332340836524963
abortion,Each of us stated life as a cell called a zygote,An unborn baby is a human and has the right to live.,-1,0.36557602882385254
abortion,human life begins at the time of conception. I submit that human life is present throughout this entire sequence from conception to adulthood and that any interruption at any point throughout this time constitutes a termination of human life….I am no more prepared to say that these early stages of development in the womb represents an incomplete human being than I would be to say that prior to the dramatic effects of puberty….is not a human being. This is human life at every stage.,An unborn baby is a human and has the right to live.,-1,0.6164907217025757
abortion,You have no right to tell someone that they dont have a right to live.,An unborn baby is a human and has the right to live.,-1,0.7195121049880981
abortion,"I see the zygote as human life. Not a cell that is part of a mammal. The zygote, if allowed to continue growing naturally, will become a human being.",An unborn baby is a human and has the right to live.,-1,0.414547860622406
abortion,There are now two humans rather than one. What about the right of the human inside the woman? You seem to ignore that human's rights.,An unborn baby is a human and has the right to live.,-1,0.41163307428359985
abortion,"Saying that, late term abortions are appalling a fully developed baby is being murdered, developed brain, developed nervous system and developed lil hands.",An unborn baby is a human and has the right to live.,-1,0.6946684718132019
abortion,"that which is in the womb is human, is alive and is a growing person.",An unborn baby is a human and has the right to live.,-1,0.576499879360199
abortion,The societal contributions of a potentially valuable human being are wiped out.,An unborn baby is a human and has the right to live.,-1,0.7493834495544434
abortion,Since when is it acceptable for people say that because it's not 'quite human' we can just do whatever the heck we want with it?  The logic of something needing to PROVE that it has a right to live is just sick.,An unborn baby is a human and has the right to live.,-1,0.6163145303726196
abortion,"If every human being( irregardless of if they are human ""persons"") has the right to life and to what happens to their body, then a fetus, by being a human being, also has those rights.",An unborn baby is a human and has the right to live.,-1,0.8082117438316345
abortion,"It is not a problem, it is a life.",An unborn baby is a human and has the right to live.,-1,0.36059409379959106
abortion,plus a fudus if you want to call it that does have a mind or else it would not be able to curl its toes and suck it's thumb nor would it be able to grow!,An unborn baby is a human and has the right to live.,-1,0.27729368209838867
abortion,By all biological definitions it's an individual humans.,An unborn baby is a human and has the right to live.,-1,0.4510279893875122
abortion,The fetus is an individual human. A fetus is just a term for a body in the womb of a mother.,An unborn baby is a human and has the right to live.,-1,0.6391295194625854
abortion,It's not like the fetus is an organ of the mother - it is an individual human life.,An unborn baby is a human and has the right to live.,-1,0.6480625867843628
abortion,The fetus is a separate human life and deserves protection if any human deserves protection.,An unborn baby is a human and has the right to live.,-1,0.7070980668067932
abortion,It is alive and an individual.,An unborn baby is a human and has the right to live.,-1,0.43318986892700195
abortion,"If it's human, and it is, then it deserves our full protection.",An unborn baby is a human and has the right to live.,-1,0.6651731729507446
abortion,"The fetus being killed most certainly has been started. It is a human being. It may not have any great capacity for intelligent thoughts or feelings, but neither do newborns. Is it OK to kill them too?",An unborn baby is a human and has the right to live.,-1,0.555684506893158
abortion,"At some point, the living thing inside a woman's womb becomes a human being. I do not believe this to be at conception, and I cannot define exactly when that point is. But it is fairly clear to me that it is not one instant before birth.",An unborn baby is a human and has the right to live.,-1,0.512378990650177
abortion,Why is it not okay to murder a kid at lets say 12 but its okay to kill a baby before it is even born?,An unborn baby is a human and has the right to live.,-1,0.49048593640327454
